state,date,admissions
DC,7/20/2021,0
CT,10/8/2021,0
AK,4/8/2023,1
WA,3/21/2023,7
VA,11/24/2021,3
OH,8/17/2021,0
HI,7/21/2021,0
HI,12/11/2021,0
LA,12/4/2021,1
MS,9/17/2021,0
NE,8/11/2021,0
MA,10/22/2021,3
MO,9/13/2021,0
MD,12/8/2021,0
KY,9/3/2021,1
HI,3/28/2023,1
LA,11/27/2021,0
HI,4/28/2023,0
RI,12/10/2021,0
MS,6/27/2021,2
MO,11/3/2021,1
MN,8/13/2021,0
IN,10/3/2021,2
NJ,12/13/2021,11
CO,10/16/2021,0
PA,3/14/2023,24
RI,8/27/2021,0
VT,4/9/2023,0
OR,11/25/2021,2
GA,7/16/2021,1
DC,8/1/2021,0
CO,7/9/2021,1
VI,10/25/2021,0
WI,10/21/2021,3
OH,4/22/2023,2
KS,4/19/2023,0
NC,12/5/2021,3
DE,9/15/2021,0
WV,11/13/2021,2
CA,10/28/2021,0
ND,3/28/2023,0
AL,3/11/2023,2
RI,6/29/2021,0
NY,11/4/2021,2
SC,4/25/2023,3
WA,6/18/2021,0
NM,11/27/2021,0
AS,10/25/2021,0
OH,11/19/2021,1
MD,3/13/2023,2
UT,10/28/2021,0
OH,6/24/2021,0
WY,3/7/2023,0
WI,4/26/2023,0
ND,11/8/2021,1
MA,10/14/2021,1
MD,10/15/2021,0
MT,3/28/2023,0
NV,12/10/2021,0
HI,7/30/2021,0
PR,3/9/2023,0
MD,4/29/2023,1
ME,8/29/2021,0
OR,4/6/2023,0
MN,11/18/2021,0
CO,7/22/2021,0
AK,4/9/2023,0
PA,10/8/2021,2
SD,8/4/2021,0
OH,10/15/2021,1
AS,8/24/2021,0
CO,8/31/2021,1
NY,4/12/2023,17
IL,10/18/2021,1
FL,9/19/2021,4
NV,4/19/2023,0
RI,3/25/2023,0
AR,10/29/2021,2
HI,7/11/2021,0
VA,6/28/2021,0
WV,7/1/2021,0
AK,11/6/2021,0
IL,6/24/2021,1
SD,9/27/2021,0
NY,7/7/2021,0
VA,4/14/2023,2
IL,12/11/2021,5
DC,12/15/2021,0
AS,11/13/2021,0
LA,11/20/2021,0
TN,8/30/2021,0
NV,4/2/2023,1
MD,6/30/2021,0
TX,9/15/2021,7
NE,7/28/2021,0
AR,10/21/2021,0
LA,11/1/2021,1
IA,11/22/2021,0
WA,8/1/2021,0
AR,9/1/2021,0
SD,11/18/2021,0
PR,3/12/2023,0
CO,3/17/2023,3
HI,9/8/2021,0
SD,9/29/2021,1
IN,8/20/2021,3
MI,8/1/2021,0
MN,4/16/2023,2
PR,11/3/2021,6
NE,8/23/2021,0
LA,4/26/2023,4
OK,8/21/2021,0
AR,12/10/2021,2
CT,10/11/2021,0
WV,3/17/2023,2
UT,11/30/2021,1
NC,3/15/2023,4
OR,8/26/2021,0
VT,4/6/2023,0
KS,4/28/2023,0
WI,10/18/2021,0
MT,11/25/2021,0
VT,7/27/2021,0
CT,3/14/2023,0
DC,9/6/2021,0
MA,9/23/2021,0
PR,8/15/2021,6
MD,9/27/2021,0
RI,9/21/2021,0
HI,4/23/2023,0
MN,12/6/2021,4
MD,7/14/2021,0
NV,10/21/2021,0
NC,9/1/2021,1
PA,6/17/2021,0
CA,10/14/2021,2
AL,11/5/2021,1
WY,4/25/2023,1
IL,6/23/2021,2
KY,9/12/2021,0
GA,12/7/2021,10
UT,9/5/2021,1
ME,10/1/2021,0
VA,4/5/2023,13
KS,7/21/2021,0
WV,11/5/2021,0
OK,3/30/2023,6
PA,9/8/2021,4
AZ,12/7/2021,7
ID,9/11/2021,0
NY,9/16/2021,1
NJ,7/29/2021,0
NE,12/11/2021,1
PR,8/1/2021,2
NJ,6/28/2021,1
IN,7/5/2021,1
NH,12/14/2021,1
NH,7/1/2021,0
FL,12/3/2021,11
PR,8/26/2021,4
MO,10/4/2021,1
KY,4/3/2023,2
ME,8/3/2021,0
MI,3/30/2023,4
KS,8/17/2021,0
VA,10/5/2021,4
DE,8/22/2021,0
IN,7/2/2021,0
MO,11/14/2021,2
DE,11/28/2021,1
MO,7/9/2021,1
FL,12/12/2021,8
KY,8/13/2021,0
TN,4/29/2023,3
CT,3/10/2023,5
OR,7/22/2021,0
WI,4/2/2023,3
WV,10/27/2021,0
IL,6/28/2021,0
NE,7/19/2021,0
AR,9/14/2021,0
OH,7/30/2021,0
AR,9/28/2021,0
GA,3/29/2023,5
AL,4/17/2023,2
WY,4/2/2023,0
LA,10/21/2021,0
PR,4/1/2023,7
NV,11/9/2021,0
DC,6/16/2021,0
AR,8/12/2021,0
PR,12/15/2021,4
WV,4/23/2023,0
AZ,9/23/2021,0
ID,6/21/2021,0
NC,7/11/2021,0
WV,8/12/2021,2
CA,9/29/2021,0
PR,6/20/2021,4
NC,11/12/2021,3
ME,11/7/2021,0
WA,8/13/2021,0
FL,10/23/2021,5
DC,8/17/2021,0
MA,3/17/2023,4
IL,12/3/2021,1
VI,4/13/2023,0
NJ,4/14/2023,6
MO,3/16/2023,3
MT,10/30/2021,0
PA,10/12/2021,6
DC,9/2/2021,0
WA,9/24/2021,0
OK,10/14/2021,3
AL,11/16/2021,6
VI,7/7/2021,0
IL,8/4/2021,0
WA,3/20/2023,5
PA,10/1/2021,6
PA,3/23/2023,23
WA,8/5/2021,0
SC,7/1/2021,0
WI,8/7/2021,0
HI,11/8/2021,0
OK,7/6/2021,1
ID,11/19/2021,0
PR,8/25/2021,5
PA,8/30/2021,4
UT,12/7/2021,0
AK,4/27/2023,0
AL,11/25/2021,5
WV,10/5/2021,1
WA,9/2/2021,0
MA,8/11/2021,
WV,8/11/2021,0
RI,3/23/2023,0
NY,8/12/2021,1
UT,6/29/2021,0
PR,9/6/2021,4
GA,11/15/2021,1
ID,9/5/2021,0
WA,8/3/2021,0
KS,10/11/2021,1
HI,4/18/2023,0
IN,7/16/2021,4
OK,4/15/2023,1
IL,4/5/2023,4
SC,6/30/2021,0
IN,9/26/2021,6
TN,10/21/2021,2
LA,8/10/2021,1
CT,11/7/2021,0
TX,9/4/2021,6
LA,4/17/2023,1
NJ,6/29/2021,0
GA,4/15/2023,3
MO,12/2/2021,5
AS,9/24/2021,0
AR,3/18/2023,0
AK,9/28/2021,1
NV,3/10/2023,1
DE,11/9/2021,0
VA,10/13/2021,1
WY,6/20/2021,0
VI,9/19/2021,0
IA,11/26/2021,1
MI,9/1/2021,0
NY,3/17/2023,9
MN,8/27/2021,2
NE,11/4/2021,0
VI,7/2/2021,0
DE,12/6/2021,0
NJ,12/3/2021,8
MT,4/19/2023,0
DC,4/2/2023,1
OH,9/25/2021,2
WV,9/16/2021,0
NY,6/21/2021,0
NY,9/4/2021,1
WI,8/10/2021,0
NE,9/3/2021,0
AS,10/22/2021,0
HI,10/20/2021,0
UT,3/15/2023,1
IA,10/24/2021,0
ME,11/16/2021,0
GA,8/20/2021,1
WI,9/20/2021,0
NJ,11/12/2021,2
CO,7/1/2021,0
ND,9/6/2021,0
RI,10/22/2021,0
VA,11/15/2021,2
MO,9/25/2021,1
ND,4/21/2023,0
PR,4/21/2023,7
AR,4/11/2023,4
VI,7/24/2021,0
NM,3/27/2023,1
WV,6/28/2021,0
KY,9/24/2021,1
OK,9/30/2021,0
MT,10/28/2021,0
VT,11/7/2021,0
IA,11/21/2021,0
SC,11/11/2021,4
DE,8/28/2021,0
MA,6/23/2021,
IL,7/29/2021,2
HI,10/17/2021,0
NJ,8/8/2021,1
NE,10/13/2021,0
ME,10/2/2021,0
WA,3/8/2023,10
WY,12/8/2021,0
GA,3/20/2023,11
WI,7/29/2021,0
WY,10/4/2021,0
LA,8/16/2021,0
NY,11/13/2021,2
UT,9/16/2021,0
IA,8/5/2021,0
ME,3/27/2023,0
WA,7/22/2021,0
OK,11/24/2021,2
CO,11/6/2021,0
CA,8/28/2021,2
WA,3/12/2023,0
MO,9/4/2021,0
AL,8/18/2021,4
AR,6/26/2021,0
MA,11/23/2021,1
MD,6/29/2021,1
TX,8/14/2021,1
NY,4/13/2023,14
MO,11/23/2021,3
WA,7/28/2021,0
AK,12/4/2021,0
MO,6/18/2021,0
MS,4/15/2023,2
MD,8/16/2021,0
CA,12/12/2021,5
NY,9/24/2021,2
KS,10/10/2021,2
DC,3/15/2023,1
NM,8/2/2021,0
MS,6/17/2021,2
AK,8/28/2021,1
WA,12/6/2021,0
MN,4/7/2023,1
MA,8/21/2021,0
NH,11/28/2021,1
MN,10/27/2021,1
IA,9/16/2021,0
ME,8/22/2021,0
IN,7/26/2021,2
SD,7/28/2021,0
ID,11/18/2021,1
NH,9/16/2021,0
NV,7/31/2021,0
WY,9/28/2021,0
KS,4/23/2023,1
HI,9/17/2021,0
NY,8/23/2021,1
VT,9/22/2021,0
MI,7/20/2021,0
ND,10/21/2021,0
AZ,6/24/2021,0
GA,3/7/2023,11
DC,9/13/2021,0
RI,4/22/2023,0
TN,12/1/2021,5
VA,7/26/2021,3
NV,3/14/2023,2
AL,11/2/2021,1
AL,7/31/2021,4
WV,10/14/2021,0
OK,4/16/2023,0
TX,4/13/2023,14
AK,3/18/2023,1
NY,10/25/2021,1
DC,11/3/2021,0
OK,12/3/2021,7
MO,6/21/2021,0
AZ,6/29/2021,0
MD,6/20/2021,0
NM,9/24/2021,2
KY,4/20/2023,2
NY,6/26/2021,0
MO,10/17/2021,0
MA,12/3/2021,3
TN,4/18/2023,3
GA,10/27/2021,3
AZ,10/15/2021,5
AR,6/18/2021,1
VA,6/23/2021,2
NC,4/8/2023,4
UT,10/31/2021,0
HI,8/30/2021,0
NY,8/2/2021,0
VA,6/18/2021,4
IA,9/21/2021,0
OR,3/20/2023,0
IA,12/5/2021,0
NV,10/18/2021,0
VT,4/23/2023,0
MA,7/1/2021,
MO,7/30/2021,0
NV,4/29/2023,0
AZ,7/4/2021,3
CA,10/8/2021,2
SC,9/19/2021,0
MD,4/22/2023,1
MA,11/10/2021,4
VT,7/17/2021,0
TX,4/11/2023,26
MD,11/19/2021,0
RI,7/18/2021,0
VT,3/10/2023,3
ID,11/28/2021,0
MO,4/25/2023,3
OR,8/31/2021,0
WV,9/23/2021,1
NJ,8/14/2021,0
NE,7/2/2021,0
NE,4/30/2023,1
TN,11/8/2021,1
WI,6/19/2021,0
AL,12/8/2021,3
NV,7/28/2021,0
MI,3/9/2023,7
TN,10/3/2021,0
TN,12/11/2021,4
TX,8/25/2021,5
GA,7/28/2021,0
MI,6/16/2021,0
PA,4/7/2023,11
KY,8/12/2021,1
MD,10/23/2021,1
TN,4/10/2023,5
MN,10/30/2021,0
IL,11/14/2021,2
PR,11/22/2021,4
OR,3/18/2023,0
CT,10/1/2021,0
MI,11/6/2021,1
MO,11/4/2021,0
CA,7/17/2021,2
RI,8/23/2021,0
KS,8/27/2021,0
KS,8/8/2021,0
CA,4/18/2023,7
AZ,9/26/2021,0
CA,11/24/2021,7
CA,12/3/2021,12
LA,10/18/2021,2
UT,4/8/2023,0
WI,7/22/2021,0
WV,12/12/2021,1
VA,8/5/2021,3
MN,9/16/2021,0
CO,12/6/2021,2
SD,7/2/2021,0
MI,7/10/2021,0
NH,9/27/2021,0
SC,7/5/2021,0
MN,10/31/2021,1
DE,12/13/2021,1
MO,6/23/2021,1
CT,11/30/2021,0
VI,4/20/2023,0
PA,4/28/2023,11
AR,11/17/2021,1
CO,11/25/2021,0
IA,8/25/2021,0
IA,3/16/2023,1
WV,12/2/2021,3
PR,7/20/2021,4
HI,4/24/2023,0
MN,9/29/2021,1
WY,7/14/2021,0
UT,4/12/2023,0
IN,10/22/2021,1
OR,10/3/2021,0
SC,10/28/2021,3
OH,7/4/2021,1
NM,8/4/2021,1
TN,6/19/2021,1
DC,4/29/2023,0
WI,11/9/2021,1
SD,3/19/2023,1
NE,6/18/2021,0
ND,10/20/2021,0
NC,12/4/2021,3
IA,9/1/2021,0
NY,9/22/2021,1
DE,7/18/2021,0
NY,12/6/2021,14
AZ,9/16/2021,1
DC,6/18/2021,0
SD,10/27/2021,0
PR,9/11/2021,2
VA,11/5/2021,3
UT,3/13/2023,0
VT,8/17/2021,0
ID,3/15/2023,0
TX,7/26/2021,16
VI,7/18/2021,0
MS,11/28/2021,6
AZ,6/20/2021,2
NM,8/25/2021,0
OR,10/4/2021,0
WI,8/6/2021,1
CT,4/11/2023,2
AL,3/28/2023,4
VT,11/21/2021,0
ID,8/10/2021,0
IN,7/7/2021,1
WI,7/31/2021,1
NM,7/24/2021,0
MI,12/9/2021,5
KY,8/5/2021,0
MA,12/13/2021,2
AZ,10/12/2021,6
MA,8/23/2021,0
LA,11/18/2021,1
VT,7/8/2021,0
VT,9/20/2021,0
IN,11/2/2021,1
IN,11/24/2021,2
NY,8/28/2021,1
SD,10/24/2021,0
WI,11/27/2021,2
SD,8/16/2021,1
VA,11/4/2021,2
AS,3/15/2023,0
ID,9/30/2021,0
NH,10/29/2021,0
SD,10/16/2021,0
IL,8/7/2021,0
FL,10/28/2021,4
WA,9/22/2021,0
MA,3/26/2023,2
LA,11/9/2021,1
SD,3/8/2023,1
TX,9/1/2021,6
MA,4/12/2023,2
OH,12/9/2021,7
DC,6/26/2021,0
AZ,8/10/2021,2
KY,6/21/2021,0
RI,9/2/2021,0
AS,12/1/2021,0
ND,6/16/2021,0
NM,8/5/2021,0
HI,3/9/2023,0
WV,6/26/2021,0
PR,9/26/2021,2
GA,3/19/2023,5
TN,8/31/2021,2
SD,3/14/2023,3
NJ,7/30/2021,0
NJ,7/3/2021,1
NV,8/30/2021,0
NH,7/25/2021,0
KY,12/5/2021,1
FL,7/3/2021,3
LA,8/26/2021,3
ND,4/1/2023,0
MO,8/18/2021,1
NY,8/11/2021,1
AS,10/15/2021,0
AL,3/24/2023,1
KY,8/24/2021,0
VI,7/11/2021,0
SC,10/23/2021,1
IL,7/19/2021,1
OK,8/14/2021,0
WY,8/8/2021,0
KS,9/7/2021,0
NE,7/16/2021,0
DC,9/11/2021,0
AL,11/27/2021,1
KY,3/25/2023,2
ND,9/19/2021,1
NH,12/7/2021,0
DC,3/16/2023,1
WV,11/24/2021,1
MN,3/23/2023,0
NM,7/12/2021,0
KY,11/30/2021,1
AZ,4/26/2023,4
GA,9/17/2021,5
PA,8/13/2021,3
NE,7/20/2021,0
NC,8/8/2021,1
MD,9/26/2021,0
NH,11/30/2021,0
TN,11/17/2021,3
NM,3/20/2023,0
OK,3/8/2023,3
MT,4/18/2023,0
PR,9/14/2021,6
MI,9/14/2021,0
WV,4/16/2023,0
NH,6/27/2021,0
IL,9/29/2021,0
OH,8/16/2021,0
NY,8/24/2021,1
AR,8/26/2021,1
VT,10/29/2021,0
VA,3/27/2023,8
LA,8/6/2021,3
OK,12/12/2021,4
HI,10/10/2021,0
SC,12/13/2021,1
ID,8/14/2021,0
ME,4/13/2023,0
MI,3/29/2023,2
MA,10/5/2021,2
WV,8/23/2021,0
NC,3/7/2023,3
OH,8/10/2021,0
NC,11/26/2021,4
PR,6/25/2021,3
LA,9/6/2021,0
VA,4/15/2023,1
KY,7/22/2021,1
MI,8/26/2021,0
AK,10/1/2021,0
LA,9/20/2021,0
NE,4/4/2023,0
NH,10/22/2021,0
MA,8/2/2021,1
ID,4/25/2023,0
WI,9/6/2021,0
WI,10/3/2021,0
NV,10/30/2021,1
NV,10/29/2021,0
ID,11/11/2021,1
WV,3/15/2023,0
AR,9/18/2021,0
VI,9/28/2021,0
NV,7/27/2021,0
OH,6/19/2021,0
WY,8/20/2021,0
WV,3/26/2023,2
IA,9/3/2021,0
WV,7/3/2021,0
WI,7/19/2021,0
PR,11/17/2021,2
MO,12/1/2021,3
NY,3/22/2023,8
LA,7/27/2021,3
AR,8/15/2021,0
AS,9/5/2021,0
NE,9/13/2021,0
MO,11/13/2021,1
CA,7/8/2021,1
HI,4/14/2023,0
MD,11/12/2021,1
ND,4/12/2023,0
FL,6/30/2021,8
NY,11/3/2021,2
WY,12/15/2021,0
MS,8/25/2021,2
TN,12/6/2021,5
NC,8/7/2021,0
IA,9/2/2021,0
WA,9/10/2021,0
ND,4/29/2023,0
VI,10/14/2021,0
IL,3/27/2023,6
IL,12/2/2021,2
ME,12/5/2021,0
PR,3/16/2023,2
WI,9/1/2021,0
AZ,7/8/2021,0
OH,11/27/2021,4
IN,10/7/2021,2
AR,4/10/2023,2
VA,11/13/2021,1
NM,10/14/2021,1
OH,8/6/2021,5
DC,4/21/2023,1
VT,8/30/2021,0
NV,7/9/2021,1
TX,12/5/2021,2
CT,4/7/2023,2
MS,3/8/2023,7
DE,3/15/2023,0
WI,7/20/2021,0
NV,8/6/2021,0
NH,7/6/2021,0
WA,11/30/2021,0
MA,10/26/2021,1
UT,8/22/2021,0
TX,3/12/2023,24
MI,8/24/2021,1
MT,10/9/2021,0
VA,12/3/2021,10
ME,4/23/2023,0
DE,11/17/2021,2
ID,12/14/2021,0
KY,7/25/2021,0
WY,7/30/2021,0
DE,8/4/2021,0
CO,10/23/2021,1
MD,4/2/2023,0
NE,10/4/2021,0
MO,7/5/2021,0
MS,10/15/2021,3
OK,11/16/2021,2
CO,3/11/2023,1
NY,8/22/2021,0
AK,7/26/2021,1
PR,6/16/2021,2
WA,9/3/2021,0
LA,4/2/2023,1
WI,12/4/2021,0
NE,3/25/2023,0
ME,11/9/2021,0
MO,4/14/2023,4
SD,7/21/2021,0
UT,7/15/2021,0
TN,10/2/2021,0
TX,3/31/2023,19
AR,8/13/2021,0
AZ,8/17/2021,2
OR,8/18/2021,0
AS,9/22/2021,0
TX,9/26/2021,5
MS,11/1/2021,0
CT,9/8/2021,0
SC,4/17/2023,3
NY,6/28/2021,0
CT,3/22/2023,1
ME,4/28/2023,0
WI,4/30/2023,0
UT,8/28/2021,2
AZ,11/26/2021,2
GA,9/4/2021,3
AR,10/11/2021,0
TX,9/3/2021,7
NE,12/10/2021,1
ME,7/13/2021,0
CT,8/6/2021,0
SD,4/27/2023,0
GA,6/19/2021,0
DE,9/16/2021,0
FL,8/21/2021,5
ND,6/26/2021,1
WI,3/29/2023,0
OK,8/19/2021,1
DC,7/23/2021,0
TN,3/31/2023,7
MA,6/28/2021,0
MI,12/15/2021,12
VT,3/29/2023,0
NJ,7/17/2021,1
VT,11/26/2021,0
WY,8/9/2021,0
KS,9/9/2021,0
MN,3/19/2023,0
NJ,4/18/2023,7
IN,3/29/2023,4
IA,10/5/2021,0
IA,9/23/2021,0
DE,3/23/2023,0
SC,7/14/2021,0
PA,10/19/2021,3
IA,11/29/2021,0
MA,10/27/2021,0
NM,3/28/2023,1
AK,9/11/2021,1
CO,4/6/2023,2
AK,8/3/2021,1
UT,4/25/2023,0
DC,8/25/2021,0
IA,3/25/2023,0
NC,9/15/2021,2
SC,8/9/2021,0
DC,12/2/2021,0
KS,12/10/2021,2
DC,3/26/2023,0
HI,10/21/2021,0
WA,11/16/2021,0
AL,7/9/2021,3
MD,3/18/2023,1
AZ,11/1/2021,2
PR,9/12/2021,4
VA,9/7/2021,1
MT,11/24/2021,0
TN,8/29/2021,1
IA,7/6/2021,0
SC,11/23/2021,2
VA,12/13/2021,6
IA,11/7/2021,0
OR,3/29/2023,0
GA,9/27/2021,0
UT,8/10/2021,0
MA,11/13/2021,0
VT,10/10/2021,0
IA,4/10/2023,1
NE,9/15/2021,0
ND,9/5/2021,0
AL,11/19/2021,2
AZ,9/6/2021,0
FL,12/2/2021,13
WI,9/26/2021,2
DE,10/19/2021,0
VA,8/15/2021,4
OK,7/11/2021,1
OK,11/5/2021,1
PA,3/19/2023,28
NV,9/20/2021,0
NM,3/15/2023,2
MD,4/3/2023,2
ID,3/24/2023,0
NC,11/29/2021,4
NV,4/11/2023,0
NM,10/17/2021,1
RI,12/8/2021,0
MI,8/15/2021,0
AR,3/17/2023,2
TX,3/16/2023,25
AZ,11/27/2021,2
UT,12/14/2021,0
AZ,7/20/2021,0
OK,7/3/2021,1
AK,7/15/2021,1
CA,11/16/2021,6
SC,11/6/2021,1
VA,4/26/2023,4
AR,3/13/2023,4
UT,3/20/2023,0
TN,3/9/2023,1
FL,8/9/2021,5
LA,11/8/2021,2
MD,10/4/2021,0
TN,11/16/2021,1
MO,10/16/2021,1
AL,10/28/2021,2
FL,7/8/2021,4
MO,6/30/2021,1
DC,12/9/2021,1
WA,9/5/2021,0
PA,8/4/2021,2
DE,6/17/2021,0
NM,10/7/2021,0
RI,9/15/2021,0
IA,9/15/2021,0
CA,8/19/2021,1
ND,4/16/2023,0
ND,8/31/2021,0
NJ,11/15/2021,2
VT,4/28/2023,0
AZ,10/5/2021,2
AL,8/4/2021,3
UT,9/11/2021,0
ND,8/9/2021,0
NM,3/21/2023,1
ID,6/26/2021,0
DE,8/27/2021,0
UT,10/9/2021,1
OK,10/26/2021,1
CT,7/6/2021,0
AR,11/9/2021,0
MN,4/14/2023,3
RI,11/28/2021,0
OK,4/18/2023,1
IL,11/22/2021,2
NY,9/5/2021,1
UT,6/21/2021,0
PR,8/11/2021,5
GA,10/12/2021,3
MA,4/16/2023,1
AK,3/21/2023,2
VA,9/29/2021,2
WV,7/17/2021,1
AS,9/12/2021,0
NY,9/3/2021,1
IA,4/11/2023,0
NY,4/20/2023,9
MS,7/28/2021,1
AR,10/18/2021,1
HI,10/3/2021,0
KS,7/17/2021,1
SC,12/2/2021,1
TX,8/27/2021,4
VA,8/7/2021,4
VT,6/30/2021,0
AL,4/16/2023,3
MA,9/4/2021,0
CT,4/14/2023,2
PR,3/26/2023,3
OK,10/27/2021,0
PA,10/30/2021,3
MI,11/20/2021,0
NH,6/22/2021,0
PR,9/23/2021,3
TN,4/14/2023,5
VA,10/17/2021,1
IN,3/28/2023,8
AR,9/20/2021,0
CO,3/6/2023,2
AR,8/31/2021,0
WI,7/3/2021,0
MA,11/5/2021,1
PR,7/30/2021,4
MS,9/27/2021,0
UT,9/24/2021,0
CT,3/23/2023,1
AS,11/12/2021,0
KY,10/24/2021,1
OR,7/18/2021,0
NC,10/17/2021,4
HI,6/16/2021,0
UT,7/1/2021,0
OH,6/20/2021,0
CT,9/18/2021,0
MI,4/17/2023,1
NE,11/13/2021,0
OH,11/1/2021,1
GA,10/6/2021,1
NE,11/22/2021,0
PA,9/16/2021,2
WV,9/15/2021,0
PA,10/20/2021,5
IL,11/1/2021,1
DC,9/14/2021,0
IL,7/20/2021,1
MO,10/26/2021,2
MI,3/11/2023,8
SD,10/5/2021,1
NV,4/6/2023,0
VA,3/17/2023,10
DC,9/25/2021,0
FL,6/21/2021,0
MT,7/13/2021,0
IA,8/17/2021,1
DC,9/12/2021,0
MN,11/17/2021,1
OK,7/27/2021,1
DE,9/26/2021,0
TX,4/6/2023,14
TX,9/21/2021,5
RI,7/13/2021,0
WI,4/21/2023,1
WV,4/4/2023,2
PA,4/24/2023,9
MO,7/14/2021,0
OH,7/29/2021,0
TN,4/28/2023,1
KY,4/22/2023,3
OK,7/25/2021,0
OH,12/8/2021,7
IA,7/4/2021,0
VA,11/23/2021,5
VA,10/24/2021,3
AK,4/22/2023,0
ME,8/15/2021,0
NH,11/18/2021,0
CA,11/5/2021,3
IN,7/24/2021,2
UT,6/26/2021,0
KY,7/23/2021,3
CA,7/27/2021,0
ID,6/17/2021,0
WV,12/11/2021,2
DC,9/21/2021,0
AZ,8/6/2021,0
MI,11/25/2021,4
TX,12/10/2021,12
AR,4/19/2023,2
NH,10/23/2021,0
OK,6/22/2021,0
NJ,3/21/2023,3
MO,10/23/2021,1
KS,8/30/2021,0
AL,9/13/2021,1
PA,7/23/2021,2
ME,8/19/2021,0
KY,8/3/2021,0
IL,4/26/2023,3
NC,10/24/2021,4
WA,7/6/2021,0
VT,8/24/2021,1
AL,3/8/2023,1
MO,4/4/2023,5
NV,7/19/2021,0
MS,11/27/2021,2
VI,10/27/2021,0
IL,10/27/2021,1
SC,11/14/2021,0
OR,7/26/2021,0
LA,3/29/2023,3
AK,10/20/2021,0
CT,10/19/2021,0
WV,10/26/2021,0
HI,3/31/2023,1
NE,3/16/2023,1
AL,12/14/2021,3
NJ,11/26/2021,5
LA,9/1/2021,0
UT,11/18/2021,0
MA,8/27/2021,0
PR,9/25/2021,3
OH,10/29/2021,1
WV,4/12/2023,0
MO,4/21/2023,3
PA,4/10/2023,4
TN,4/23/2023,2
MT,8/19/2021,0
AR,6/28/2021,0
GA,10/16/2021,0
LA,7/31/2021,4
ID,9/24/2021,0
NC,4/7/2023,3
MN,7/8/2021,0
WI,10/13/2021,0
TX,9/23/2021,9
RI,8/10/2021,0
WY,9/27/2021,0
NE,4/15/2023,1
ND,9/9/2021,1
AS,4/24/2023,0
CO,4/21/2023,1
IL,3/17/2023,1
AL,7/18/2021,1
AR,9/9/2021,0
MA,7/12/2021,
OH,4/26/2023,4
VI,8/31/2021,0
MN,8/21/2021,0
MS,6/22/2021,1
ND,3/24/2023,0
OH,9/6/2021,0
KY,12/14/2021,1
SD,6/27/2021,0
FL,4/8/2023,23
ND,10/9/2021,0
MT,3/31/2023,0
ND,8/12/2021,0
IN,7/10/2021,1
NE,9/22/2021,0
NH,9/26/2021,1
ND,9/25/2021,0
SC,12/12/2021,3
GA,3/14/2023,6
AS,11/23/2021,0
CO,4/17/2023,1
NE,12/3/2021,3
NM,4/27/2023,0
WY,7/18/2021,0
NM,9/28/2021,1
TX,11/7/2021,3
UT,4/21/2023,3
CT,3/19/2023,1
VA,10/1/2021,1
WA,9/16/2021,0
AS,9/3/2021,0
VT,4/19/2023,0
IA,11/12/2021,0
VI,11/9/2021,0
ME,4/9/2023,0
MO,9/6/2021,0
VA,11/14/2021,2
AS,10/3/2021,0
OH,8/8/2021,4
MD,7/26/2021,0
AK,8/2/2021,1
LA,7/29/2021,1
PA,6/19/2021,1
VA,8/26/2021,4
ME,4/27/2023,0
MI,9/6/2021,0
KY,9/5/2021,1
IL,11/4/2021,1
ND,10/31/2021,0
IN,10/15/2021,1
HI,8/31/2021,0
NM,11/19/2021,0
AZ,6/25/2021,1
CT,7/30/2021,0
AK,7/12/2021,1
OK,9/29/2021,1
KY,3/21/2023,1
FL,11/5/2021,9
SD,10/6/2021,0
AR,10/4/2021,2
OH,11/12/2021,1
DE,11/21/2021,1
WY,11/19/2021,1
IA,3/12/2023,0
MN,10/8/2021,1
ME,11/15/2021,0
CA,7/3/2021,0
RI,10/19/2021,0
DC,3/7/2023,0
VA,10/27/2021,0
OR,10/16/2021,0
TX,10/15/2021,6
IN,10/6/2021,2
MA,12/12/2021,4
NE,3/14/2023,1
SD,4/8/2023,1
TN,10/20/2021,0
MN,4/20/2023,1
DE,10/22/2021,0
MN,8/16/2021,0
PR,12/1/2021,4
CO,7/25/2021,0
MO,12/12/2021,3
WY,6/30/2021,0
VI,8/26/2021,0
HI,12/9/2021,0
CA,11/23/2021,2
SC,4/24/2023,7
AZ,6/19/2021,3
CA,10/26/2021,3
AK,6/18/2021,1
MA,8/9/2021,1
TN,4/24/2023,1
LA,7/20/2021,0
ID,12/7/2021,1
NM,4/16/2023,0
WV,9/14/2021,0
AL,10/7/2021,2
MA,7/3/2021,
KY,3/27/2023,1
CO,3/18/2023,0
ND,10/2/2021,0
MD,12/15/2021,2
WV,7/12/2021,0
AK,8/5/2021,1
NM,8/3/2021,2
IA,3/31/2023,3
HI,10/2/2021,0
PR,7/28/2021,5
CO,8/18/2021,1
KS,11/26/2021,0
WA,12/5/2021,0
WI,12/9/2021,1
OR,6/30/2021,0
VT,10/11/2021,0
NC,4/27/2023,0
OR,4/8/2023,2
IA,3/22/2023,3
OK,7/8/2021,2
NC,7/7/2021,1
KY,3/11/2023,2
WA,8/25/2021,0
SD,4/26/2023,0
MA,12/2/2021,3
GA,6/27/2021,0
ND,4/25/2023,1
ID,7/15/2021,0
AL,10/14/2021,1
NV,8/31/2021,0
ID,7/10/2021,0
RI,4/3/2023,0
KY,9/22/2021,1
